IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 06:00:00,2017-07-30 07:00:00,1,1
IT2013A,IT,CO,hour,8.4,mg/m3,2017-07-30 07:00:00,2017-07-30 08:00:00,1,1
IT2013A,IT,CO,hour,8.3,mg/m3,2017-07-30 09:00:00,2017-07-30 10:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 10:00:00,2017-07-30 11:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-30 11:00:00,2017-07-31 12:00:00,1,1
IT2013A,IT,CO,hour,8.8,mg/m3,2017-07-31 05:00:00,2017-07-31 06:00:00,1,1
IT2013A,IT,CO,hour,8.8,mg/m3,2017-07-31 06:00:00,2017-07-31 07:00:00,1,1
IT2013A,IT,CO,hour,8.8,mg/m3,2017-07-31 07:00:00,2017-07-31 08:00:00,1,1
IT2013A,IT,CO,hour,8.4,mg/m3,2017-07-31 09:00:00,2017-07-31 10:00:00,1,1
IT2013A,IT,CO,hour,8.4,mg/m3,2017-07-31 10:00:00,2017-07-31 11:00:00,1,1
IT2013A,IT,CO,hour,8.5,mg/m3,2017-07-31 11:00:00,2017-07-31 12:00:00,1,1
IT2013A,IT,CO,hour,8.8,mg/m3,2017-07-31 01:00:00,2017-07-31 02:00:00,1,1
